name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
Diggin' On You,Easton Corbin,0PXNgYD6UvIUINHgAO5dlf,0.649,0.73,-6.314,1,0.0283,0.0768,0.0,0.306,0.67,149.987,162013,4,9,0,,33,2015-06-30,90,61,707401,1,['070kGpqtESdDsLb3gdMIyx'],5,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Clockwork,Easton Corbin,2ieTFoBjqGVw8SfT4OSwVJ,0.593,0.629,-4.85,1,0.0285,0.0423,0.0,0.14300000000000002,0.444,171.997,189440,4,9,0,,49,2015-06-30,90,61,707401,1,['070kGpqtESdDsLb3gdMIyx'],0,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Guys And Girls,Easton Corbin,6rQP2Dmluo21vTpJUiGMX8,0.629,0.7190000000000001,-6.2589999999999995,1,0.0402,0.0203,0.000195,0.182,0.6,164.042,228146,4,9,0,,31,2015-06-30,90,61,707401,1,['070kGpqtESdDsLb3gdMIyx'],5,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Kiss Me One More Time,Easton Corbin,5rvkOlPa38pK52WZG5xsoV,0.604,0.711,-5.904,1,0.038,0.00277,0.0,0.135,0.5770000000000001,152.05100000000002,197400,4,9,0,,28,2015-06-30,90,61,707401,1,['070kGpqtESdDsLb3gdMIyx'],4,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Autopilot,Derez De’Shon,54I65qbCBxrI6bScVHFWOo,0.614,0.618,-6.853,1,0.0756,0.0471,0.0,0.165,0.152,144.11700000000002,223506,4,8,0,,38,2020-08-21,0,57,236727,1,['1C5vXvYnmVVTKw4GVCKGzM'],1,1C5vXvYnmVVTKw4GVCKGzM,Derez De’Shon
Pajamas,Justin Timberlake,1JFeZSazt9XiyT2Pnusnm3,0.18899999999999997,0.00385,-38.37,0,0.0423,0.955,0.5760000000000001,0.0847,0.0747,74.467,81493,1,4,0,,25,2017-01-13,308,84,9857913,1,['31TPClRtHm23RisEBtV3X7'],0,31TPClRtHm23RisEBtV3X7,Justin Timberlake
That We Matter,Justin Timberlake,16iTFWBvDfUKqC22bmZigz,0.0,0.00128,-35.564,0,0.0,0.996,0.9840000000000001,0.0928,0.0,0.0,60826,0,3,0,,26,2017-01-13,308,84,9857913,1,['31TPClRtHm23RisEBtV3X7'],5,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Nunca Me Acuerdo de Olvidarte,Shakira,5sPRDflivcug9fwpnXtm6Q,0.716,0.8340000000000001,-3.415,0,0.0519,0.193,0.0,0.12300000000000001,0.855,137.961,206466,4,8,0,,4,2014-03-14,156,86,20016874,1,['0EmeFodog0BfCgMzAIvKQp'],11,0EmeFodog0BfCgMzAIvKQp,Shakira
Sola,Luis Fonsi,0mtdxzBRDbueLFpiwpbHKO,0.737,0.525,-6.6770000000000005,0,0.25,0.509,0.0,0.0608,0.483,127.97,205053,3,9,0,,55,2019-02-01,10,81,8939350,1,['4V8Sr092TqfHkfAA5fXXqG'],6,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi
untitled 07 | 2014 - 2016,Kendrick Lamar,40IQooNkPRVtn4zlE3ZFpA,0.5670000000000001,0.46299999999999997,-11.669,0,0.504,0.732,0.0,0.7090000000000001,0.324,126.98200000000001,496173,4,19,0,,59,2016-03-04,111,90,15783947,1,['2YZyLoL8N0Wb9xBt1NhZWg'],6,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Renegade,JAY-Z,5xlYBSJoj6JNVKkcKHeV1o,0.561,0.774,-3.1439999999999997,0,0.447,0.39899999999999997,1.84e-06,0.18899999999999997,0.82,77.62100000000001,337760,1,13,0,,37,2009-09-08,210,94,44845285,2,"['3nFkdlSjzX9mRTtwJOzDYB', '7dGJo4pcD2V6oG8kP0tJRR']",1,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Number One (feat. Richie Havens & Son Little),Portugal. The Man,2YSgnpegXNXgk8UxgG8znT,0.486,0.504,-7.591,1,0.0283,0.0453,0.00135,0.695,0.34,89.523,321946,4,11,0,,47,2017-06-16,0,72,1323903,3,"['4kI8Ie27vjvonwaB2ePh8T', '4Qk0lWGeXydDvfrDufDQ9p', '4lujUKeO6nQAJXpq37Epn7']",8,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man
//error,GoldLink,0UntHP0WH8l247JkR2FfBh,0.516,0.42,-20.943,0,0.16,0.7340000000000001,0.0977,0.141,0.509,121.134,23106,4,1,0,,1,2019-06-12,0,74,673316,1,['5XenQ7XfcvQdfIbpLEFaKQ'],1,5XenQ7XfcvQdfIbpLEFaKQ,GoldLink
Empire State Of Mind,JAY-Z,2igwFfvr1OAGX9SKDCPBwO,0.491,0.956,-1.538,1,0.392,0.0295,0.0,0.46,0.8109999999999999,173.585,276920,4,9,0,,80,2009-09-08,210,87,13774465,2,"['3nFkdlSjzX9mRTtwJOzDYB', '3DiDSECUqqY1AuBP8qtaIa']",11,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
What We Talkin' About,JAY-Z,16fUYz4496iiTyzpXIH02y,0.478,0.976,-1.228,0,0.35,0.34600000000000003,0.0,0.721,0.253,95.40799999999999,243973,4,12,0,,43,2009-09-08,210,87,5719312,2,"['3nFkdlSjzX9mRTtwJOzDYB', '0CliOhi161ZCRIVw60prp0']",9,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
What They Gonna Do Part II,JAY-Z,16Tgb9ZN07aH7lpsm8MOYe,0.687,0.919,-3.748,1,0.348,0.0814,0.0,0.0868,0.47100000000000003,94.05799999999999,227013,4,12,0,,18,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],7,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Bitches & Sisters,JAY-Z,48b0HaUAnJ5Jgs4rCxyfI9,0.419,0.9420000000000001,-3.722,1,0.359,0.00183,0.0,0.35,0.63,174.4,158840,4,6,0,,20,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],5,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Show You How,JAY-Z,7osvO6IquKcxDLphHxuDbJ,0.57,0.8140000000000001,-4.11,0,0.337,0.0377,0.0,0.0574,0.654,158.18200000000002,176666,4,8,0,,20,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],10,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
A Ballad For The Fallen Soldier - Skit,JAY-Z,3aLEfntwSTEM4xhv4OJSHR,0.795,0.57,-6.393,1,0.187,0.366,0.0,0.374,0.7609999999999999,84.13,282000,4,11,0,,17,2009-09-08,210,87,5871047,2,"['3nFkdlSjzX9mRTtwJOzDYB', '1g8uGVofjr2ApBrI8OZhJf']",0,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
As One,JAY-Z,0VRJLsAMUM8wwNrAnwualG,0.65,0.835,-5.716,1,0.32299999999999995,0.0113,0.0,0.25,0.465,90.961,227426,4,11,0,,19,2009-09-08,210,87,6356070,7,"['3nFkdlSjzX9mRTtwJOzDYB', '4jWzNq3sdzSpqn7BnzvIKn', '2Jwr7hGoSNK3S3QBxh3T0z', '2sBv30RzdeMVPoBXbzjIo5', '3jdZ2CpOnEmspXf9CyVkmK', '7pwjGKaqnfkvS7eQbHaqyH', '0EOoSsmM3oV2aoGL3Od3E3']",7,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
2 Many Hoes,JAY-Z,0vaVyrM57XDudY9jRxd6Ii,0.866,0.6829999999999999,-6.776,1,0.29600000000000004,0.0508,0.0,0.0905,0.866,102.881,214373,4,10,0,,18,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],9,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Nigga Please,JAY-Z,3T5ZIncbAh3Q2Fw0SjsluP,0.588,0.541,-7.551,0,0.336,0.212,1.72e-06,0.11199999999999999,0.5379999999999999,91.03,278000,4,10,0,,20,2009-09-08,210,87,5744145,2,"['3nFkdlSjzX9mRTtwJOzDYB', '5IYKSQZErXLpHp74EIIHp1']",6,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Blueprint 2,JAY-Z,1MJzfvy1RSwqL0eZU0qubf,0.512,0.773,-4.625,1,0.332,0.0564,0.0,0.32799999999999996,0.249,179.392,289360,4,13,0,,26,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],0,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Some People Hate,JAY-Z,5y4ukIwaz8nfPxDcY1yCAy,0.76,0.8220000000000001,-4.338,1,0.18899999999999997,0.0049700000000000005,6.54e-05,0.125,0.231,92.319,271866,4,8,0,,20,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],11,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Some How Some Way,JAY-Z,0a2v28QlYQkFCsnpkcuLVZ,0.598,0.82,-6.07,0,0.34,0.122,0.0,0.29,0.537,82.14,336600,4,12,0,,21,2009-09-08,210,87,6667682,3,"['3nFkdlSjzX9mRTtwJOzDYB', '0tCtGc5vt29zFZp6KXzN50', '19KwjzvIL92r29IINtlPNP']",11,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Meet The Parents,JAY-Z,5f9BWtas2inDSNCLGlkSYN,0.552,0.9309999999999999,-4.564,1,0.35100000000000003,0.00551,5.85e-06,0.18899999999999997,0.389,167.197,298826,4,13,0,,20,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],2,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Guns & Roses,JAY-Z,46oCYeS4sJbNSHuj9lq55l,0.6990000000000001,0.813,-5.415,0,0.247,0.18899999999999997,0.0,0.0885,0.728,80.086,265493,4,12,0,,22,2009-09-08,210,87,7802264,2,"['3nFkdlSjzX9mRTtwJOzDYB', '5gznATMVO85ZcLTkE9ULU7']",7,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Diamonds Is Forever,JAY-Z,1WF2mTndMlNq2goeUetYLk,0.696,0.73,-5.611000000000001,1,0.414,0.503,0.0,0.324,0.5529999999999999,85.59200000000001,235600,4,13,0,,23,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],6,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
I Did It My Way,JAY-Z,52rvxBtnq4ffrWduv3gin0,0.645,0.8909999999999999,-4.28,0,0.363,0.0857,0.0,0.24600000000000002,0.633,84.24700000000001,222613,4,8,0,,23,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],4,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
The Bounce,JAY-Z,1NXw7QwOkNxwNgwJxoTMFX,0.639,0.6829999999999999,-5.647,1,0.441,0.483,0.0,0.0705,0.628,124.72200000000001,258560,5,11,0,,24,2009-09-08,210,92,18420728,2,"['3nFkdlSjzX9mRTtwJOzDYB', '5K4W6rqBFWDnAN6FQUkS6x']",0,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Fuck All Nite,JAY-Z,3piHVzAifg22kAgSpoHTfv,0.831,0.802,-4.546,0,0.253,0.0924,0.0,0.317,0.8759999999999999,95.00200000000001,259200,4,12,0,,20,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],11,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Poppin' Tags,JAY-Z,4micIkqhzgX4MnGqpj0nri,0.757,0.7040000000000001,-5.699,1,0.24100000000000002,0.215,0.0,0.203,0.807,145.95600000000002,360333,4,18,0,,23,2009-09-08,210,87,6888481,4,"['3nFkdlSjzX9mRTtwJOzDYB', '2ht3wxeT69CzyKFChNnNAB', '2N4EYkIlG1kv25g6Wv8LGI', '6vbY3hOaCAhC7VjucswgdS']",2,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
What They Gonna Do,JAY-Z,1LEk0e9Ba9jC0YHYchl1U3,0.754,0.898,-4.079,0,0.298,0.152,0.0,0.271,0.763,93.896,293973,4,10,0,,20,2009-09-08,210,87,8917295,2,"['3nFkdlSjzX9mRTtwJOzDYB', '3Isy6kedDrgPYoTS1dazA9']",10,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
The Watcher 2,JAY-Z,658B7Q2Li68QTJKJI55iUv,0.932,0.7290000000000001,-2.87,0,0.273,0.275,0.0,0.0737,0.765,99.005,356000,4,18,0,,26,2009-09-08,210,87,11494876,4,"['3nFkdlSjzX9mRTtwJOzDYB', '6DPYiyq5kWVQS4RGwxzPC7', '3PyWEKLWI0vHPmoNrIX0QE', '0HCeK90YUyjWi0utTPYXw1']",11,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Hovi Baby,JAY-Z,4j2k211iSKtoixVuY3Rrar,0.519,0.924,-3.9139999999999997,1,0.32299999999999995,0.00471,0.0,0.0818,0.46799999999999997,88.09,261000,4,9,0,,22,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],8,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
A Dream,JAY-Z,4jLZCdmYi3Vwq4ocyQD9fn,0.541,0.708,-5.362,1,0.306,0.0812,0.0,0.239,0.67,172.14,252093,4,12,0,,25,2009-09-08,210,87,12264557,3,"['3nFkdlSjzX9mRTtwJOzDYB', '5NDMothbpdpq2xHqSjrrWn', '5me0Irg2ANcsgc93uaYrpb']",7,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
"Girls, Girls, Girls (Part 2)",JAY-Z,4Ve9sylBLvvZarzStkX4rQ,0.6920000000000001,0.7390000000000001,-6.069,0,0.3,0.222,0.0,0.33899999999999997,0.601,83.214,254293,4,10,0,,24,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],8,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Lyrical Exercise,JAY-Z,2WlLFD0agdHF2pRfhz3zcu,0.785,0.8690000000000001,-5.746,1,0.289,0.004079999999999999,0.0,0.327,0.474,87.336,226066,4,11,0,,24,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],1,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Don't Leave Me Alone (feat. Anne-Marie),David Guetta,2zy9TMoZlYGuCNY4TLqG24,0.6940000000000001,0.617,-7.837999999999999,0,0.0469,0.177,0.0,0.11,0.496,127.928,183746,4,12,0,,59,2018-09-14,274,89,28285980,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '1zNqDE7qDGCsyzJwohVaoX']",4,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
Battle (feat. Faouzia),David Guetta,58adTUxM5N810ZVYuW9tmW,0.516,0.691,-4.975,1,0.0431,0.0518,0.0,0.23800000000000002,0.384,160.086,163866,4,9,0,,50,2018-09-14,274,89,21889889,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '5NhgsV7qPWHZqYEMKzbYvo']",10,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
Flames,David Guetta,66BjcDhhwWCcQIBxHMpKXh,0.631,0.649,-5.892,0,0.0385,0.0817,3.8e-06,0.0934,0.42100000000000004,93.95,194680,4,8,0,,63,2018-09-14,274,90,39415812,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']",5,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
Back and Forth,David Guetta,1398PWJxupakwoj2Ulkv2W,0.7879999999999999,0.7509999999999999,-5.636,1,0.0522,0.00633,0.489,0.162,0.738,124.016,205160,4,9,0,,40,2018-09-14,0,61,63421,1,['4bXUaTjc7TQTvLqqCAlfYt'],11,4bXUaTjc7TQTvLqqCAlfYt,Jack Back
Another Day Without You,Billy Currington,3mPUXmm8OV7RUwDAFi1NUm,0.639,0.6659999999999999,-5.75,0,0.0403,0.0517,0.0,0.20199999999999999,0.447,133.929,248266,4,13,0,,30,2013-01-01,190,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],11,1By9QBFnjZAoI83BZppHlt,Billy Currington
Closer Tonight,Billy Currington,7LDw5hnfl1tHqpHBTL7vXL,0.602,0.785,-5.119,1,0.0303,0.0108,0.0,0.185,0.5539999999999999,106.963,299813,4,11,0,,31,2013-01-01,190,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],9,1By9QBFnjZAoI83BZppHlt,Billy Currington
Hard To Be A Hippie,Billy Currington,6OlM7E39dtzyWcV1SPbmFx,0.615,0.831,-5.627999999999999,1,0.0297,0.287,2.47e-05,0.0836,0.586,99.00200000000001,220093,4,9,0,,23,2013-01-01,190,76,3127393,2,"['1By9QBFnjZAoI83BZppHlt', '5W5bDNCqJ1jbCgTxDD0Cb3']",11,1By9QBFnjZAoI83BZppHlt,Billy Currington
23 Degrees And South,Billy Currington,3eKwcOjuBr5xKwuguvUIYE,0.589,0.354,-7.534,1,0.0268,0.589,1.2e-06,0.102,0.175,141.166,240840,4,13,0,,26,2013-01-01,190,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],7,1By9QBFnjZAoI83BZppHlt,Billy Currington
One Way Ticket,Billy Currington,2RctrqqQnHIruU7400Q3MT,0.7120000000000001,0.7120000000000001,-4.813,1,0.0356,0.0628,0.0,0.345,0.7290000000000001,128.894,175026,4,10,0,,25,2013-01-01,190,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],2,1By9QBFnjZAoI83BZppHlt,Billy Currington
Wingman,Billy Currington,35WhXOpwLh5fgADRHrbSIL,0.8190000000000001,0.794,-4.418,1,0.0477,0.107,0.0,0.146,0.736,118.01,239306,4,11,0,,25,2013-01-01,190,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],1,1By9QBFnjZAoI83BZppHlt,Billy Currington
Summer Forever,Billy Currington,5MYaJYHXTDaI8JsFNbLQwq,0.629,0.759,-5.443,0,0.0331,0.0768,0.0,0.10099999999999999,0.44,127.97,206386,4,10,0,,38,2015-06-02,226,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],2,1By9QBFnjZAoI83BZppHlt,Billy Currington
Soundtrack,Billy Currington,7kA8SurthFTzPZ9cAr07tW,0.531,0.9309999999999999,-2.668,1,0.132,0.0706,0.0,0.0523,0.785,175.99200000000002,209480,4,10,0,,30,2015-06-02,226,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],9,1By9QBFnjZAoI83BZppHlt,Billy Currington
Nowhere Town,Billy Currington,1Df9kGigOmOSZuqeBb5iEG,0.657,0.77,-4.921,1,0.0342,0.0223,0.00037200000000000004,0.0737,0.774,97.991,222760,4,11,0,,33,2015-06-02,226,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],6,1By9QBFnjZAoI83BZppHlt,Billy Currington
Give It To Me Straight,Billy Currington,5bzMj8gBc9ZwfXCrFtegXi,0.589,0.659,-5.115,1,0.0271,0.0354,0.0,0.138,0.54,73.99,200813,4,7,0,,35,2015-06-02,226,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],9,1By9QBFnjZAoI83BZppHlt,Billy Currington
Jonesin',Billy Currington,0ebjRWVCjmmYgp4NnHGl8O,0.7240000000000001,0.584,-5.17,1,0.0309,0.172,0.0,0.0763,0.466,105.962,211960,4,10,0,,34,2015-06-02,226,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],7,1By9QBFnjZAoI83BZppHlt,Billy Currington
Drinkin' Town With A Football Problem,Billy Currington,1vMnUuz3iSTaI1XGwVEJUI,0.551,0.898,-3.5180000000000002,1,0.0363,0.00394,0.000128,0.154,0.445,122.04799999999999,253186,4,10,0,,46,2015-06-02,226,72,1880404,1,['1By9QBFnjZAoI83BZppHlt'],6,1By9QBFnjZAoI83BZppHlt,Billy Currington
Overtone,David Guetta,1qB0pBoaZ3xag69lZ3wsjq,0.6559999999999999,0.792,-6.815,1,0.0314,0.00132,0.71,0.113,0.0472,121.00200000000001,216186,4,10,0,,41,2018-09-14,0,61,63421,1,['4bXUaTjc7TQTvLqqCAlfYt'],0,4bXUaTjc7TQTvLqqCAlfYt,Jack Back
Blame It on Love (feat. Madison Beer),David Guetta,4a35MftzWTiOPhG9zE7W0s,0.6709999999999999,0.7290000000000001,-7.47,1,0.20199999999999999,0.11199999999999999,0.0,0.1,0.35,94.955,207146,4,10,0,,50,2018-09-14,274,89,24093078,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '2kRfqPViCqYdSGhYSM9R0Q']",6,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
Inferno,David Guetta,1P0RYGP8i90T63FCmMLVIb,0.311,0.7340000000000001,-7.74,1,0.0641,0.0019100000000000002,0.898,0.201,0.225,191.81400000000002,189373,3,9,0,,42,2018-09-14,0,61,63421,1,['4bXUaTjc7TQTvLqqCAlfYt'],7,4bXUaTjc7TQTvLqqCAlfYt,Jack Back
Reach For Me,David Guetta,4LI1LaB0bKCIZUyey7I97g,0.789,0.8959999999999999,-6.587999999999999,1,0.0574,0.017,0.217,0.10099999999999999,0.496,124.986,227040,4,11,0,,36,2018-09-14,0,61,63421,1,['4bXUaTjc7TQTvLqqCAlfYt'],1,4bXUaTjc7TQTvLqqCAlfYt,Jack Back
Light Headed,David Guetta,63lctya7LlMoW5iht9JAVZ,0.452,0.7090000000000001,-6.053,0,0.0448,0.0595,0.0,0.124,0.34299999999999997,139.88299999999998,178720,4,11,0,,48,2018-09-14,274,90,39415812,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']",9,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
Let It Be Me (feat. Ava Max),David Guetta,2F83FxNVkK6PPMHuYnwyVc,0.743,0.529,-6.187,0,0.0505,0.128,0.0,0.18100000000000002,0.43799999999999994,102.04799999999999,172933,4,9,0,,68,2018-09-14,274,89,24130998,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '4npEfmQ6YuiwW1GpUmaq3F']",7,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
Para que te quedes (feat. J. Balvin),David Guetta,6ExOeqdAGRIl2epdTdOqFA,0.863,0.584,-4.785,0,0.27899999999999997,0.122,0.0,0.0707,0.698,94.0,178080,4,9,0,,53,2018-09-14,274,98,45440028,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '1vyhD5VmyZ7KMfW5gqLgo5']",11,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
Drive (feat. Delilah Montagu),David Guetta,1qtluhLLcKKAoCWiOztOX1,0.711,0.8290000000000001,-7.37,0,0.037000000000000005,0.0016300000000000002,0.0125,0.0809,0.435,118.021,186093,4,11,0,,0,2018-09-14,0,89,21672970,3,"['29ipjgPeuS0U2EPh1jJPCp', '1Cs0zKBU1kc0i8ypK3B9ai', '3WtrH1zNpzoPSz6XpwCh6y']",11,29ipjgPeuS0U2EPh1jJPCp,Black Coffee
"Motto (feat. Lil Uzi Vert, G-Eazy & Mally Mall)",David Guetta,5geGPE69kNm7CFKh8mdZve,0.742,0.8270000000000001,-5.067,1,0.0584,0.052000000000000005,0.0,0.263,0.654,85.014,149520,4,9,0,,48,2018-09-14,274,92,39876168,5,"['1Cs0zKBU1kc0i8ypK3B9ai', '77AiFEVeAVj2ORpC85QVJs', '4O15NlyKLIASxsJ0PrXPfz', '02kJSzxNuaWGqwubyUba0Z', '2F4vlQrJakgfJhEW93DFcZ']",2,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
She Knows How to Love Me (feat. Jess Glynne & Stefflon Don),David Guetta,5LHTgByvupvwtTfxOqW4Xw,0.629,0.6759999999999999,-5.412999999999999,0,0.156,0.11199999999999999,0.0,0.396,0.441,171.801,181733,4,10,0,,51,2018-09-14,274,89,24646405,3,"['1Cs0zKBU1kc0i8ypK3B9ai', '4ScCswdRlyA23odg9thgIO', '2ExGrw6XpbtUAJHTLtUXUD']",11,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
2U (feat. Justin Bieber),David Guetta,265zv3IDBskSIkvgPOSiGQ,0.534,0.613,-7.41,0,0.0591,0.23399999999999999,0.0,0.22699999999999998,0.528,144.878,194893,4,8,0,,62,2018-09-14,274,97,60939760,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '1uNFoZAHBGtllmzznpCI3s']",8,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
Like I Do,David Guetta,4aBYzs8RxZMuqyOanNlf8I,0.667,0.871,-4.905,0,0.0343,0.00569,0.00655,0.165,0.187,128.042,201560,4,10,0,,60,2018-09-14,274,89,35805700,3,"['1Cs0zKBU1kc0i8ypK3B9ai', '60d24wfXkVzDSfLS6hyCjZ', '4mHAu7NX2UNsnGXjviBD9e']",0,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
I'm That Bitch (feat. Saweetie),David Guetta,7jJVq2u7EP9XoAxMIc5Dro,0.826,0.8340000000000001,-5.856,0,0.10400000000000001,0.012,0.0133,0.12,0.902,122.992,194626,4,9,0,,49,2018-09-14,274,89,22462582,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '6cK3NBO6uP7hh0oyuVELFl']",1,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta
Goodbye (feat. Nicki Minaj & Willy William),David Guetta,5f3JSGmXvBk2PxE1hvMG8w,0.643,0.904,-3.694,1,0.0739,0.0776,0.0,0.18899999999999997,0.48100000000000004,103.02799999999999,195419,4,10,0,,52,2018-09-14,306,92,49401770,4,"['07YZf4WDAMNwqr4jfgOZ8y', '1Cs0zKBU1kc0i8ypK3B9ai', '0hCNtLu0JehylgoiP8L4Gh', '4RSyJzf7ef6Iu2rnLdabNq']",0,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Blueprint (Momma Loves Me),JAY-Z,3smkxcGw6oWdvthysRvI3x,0.805,0.54,-6.36,1,0.5589999999999999,0.0217,0.0,0.0728,0.71,78.726,220733,4,11,0,,25,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],1,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
All I Need,JAY-Z,14C6k9Gw1mtKpXeVux4tRz,0.764,0.785,-4.096,1,0.369,0.0151,0.0,0.0493,0.777,95.959,265826,4,10,0,,25,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],1,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Apaga La Luz,Luis Fonsi,4v4pC1y5UI5oHdcluJIJs8,0.809,0.79,-4.534,1,0.0602,0.135,0.0,0.32299999999999995,0.7909999999999999,106.93,212306,4,9,0,,48,2019-02-01,10,81,8939350,1,['4V8Sr092TqfHkfAA5fXXqG'],8,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi
Song Cry,JAY-Z,6vc6GRQUjSpmUX9J2TcnVX,0.654,0.866,-3.318,0,0.151,0.23600000000000002,0.0,0.306,0.505,85.488,302360,4,12,0,,30,2009-09-08,210,87,5718538,1,['3nFkdlSjzX9mRTtwJOzDYB'],7,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z
Criminal (feat. Rick Ross),Miguel,18MC2XdOQYheFq5HAyK7rJ,0.284,0.617,-6.865,0,0.0813,0.0183,0.0,0.11199999999999999,0.166,153.002,274680,4,9,0,,47,2017-12-01,107,83,7427538,2,"['360IAlyVv4PCEVjgyMZrxK', '1sBkRIssrMs1AbVkOJbc7a']",7,360IAlyVv4PCEVjgyMZrxK,Miguel
