name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
untitled 04 | 08.14.2014.,Kendrick Lamar,1U13SSgDOxK98L1FTWYrjQ,0.512,0.128,-21.49,0,0.252,0.864,0.0,0.512,0.219,103.056,110066,4,8,0,,49,2016-03-04,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],4,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Growing Apart (To Get Closer),Kendrick Lamar,2AyFYSaJjz9XMc0kMr1R3a,0.586,0.533,-9.943,0,0.366,0.368,0.0,0.175,0.59,106.835,220995,5,12,0,,48,2010-09-14,0,90,19685839,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '5ZS223C6JyBfXasXxrRqOk']",8,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
untitled 01 | 08.19.2014.,Kendrick Lamar,6OkOFxU6j0UufR97VgSnS7,0.57,0.584,-11.708,1,0.405,0.321,0.0,0.0868,0.107,102.19,247746,4,12,0,,49,2016-03-04,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],2,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
P&P 1.5,Kendrick Lamar,6TRVvpoVFwyYyIGTFh0Y7P,0.55,0.692,-7.438,0,0.369,0.299,6.57e-06,0.198,0.593,146.453,361942,4,16,0,,47,2010-09-14,0,90,16572007,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '0g9vAlRPK9Gt3FKCekk4TW']",6,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Opposites Attract (Tomorrow W/O Her),Kendrick Lamar,1S6NpdvFXqHZfPUUEOIjtG,0.608,0.814,-5.908,1,0.435,0.657,5.86e-06,0.256,0.587,192.157,271909,4,11,0,,48,2010-09-14,0,90,15839389,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '2PMP4OQ9NlNV6eVxGPRH01']",6,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Michael Jordan,Kendrick Lamar,1oH44ACGSLbJGcbw2JLQOt,0.713,0.803,-5.311,1,0.287,0.0759,0.0,0.129,0.522,153.987,350698,4,21,0,,48,2010-09-14,0,90,19238989,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '5IcR3N7QB1j6KBL8eImZ8m']",9,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Average Joe,Kendrick Lamar,3r4S1J4YCkx2fuqH2eL9fz,0.74,0.733,-3.343,0,0.248,0.243,0.0,0.184,0.218,91.603,256048,4,14,0,,46,2010-09-14,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],9,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Cut You Off (To Grow Closer),Kendrick Lamar,3LkG1iJmtgmCsKof2QMme6,0.685,0.681,-7.176,1,0.481,0.077,0.0,0.129,0.614,82.982,364103,4,12,0,,47,2010-09-14,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],8,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Chapter Ten,Kendrick Lamar,63OYaVrz3LIarx3l2DxCKD,0.515,0.738,-6.391,0,0.215,0.0355,0.000373,0.287,0.541,135.772,75535,4,4,0,,46,2011-07-02,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],11,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Alien Girl (Today W/ Her),Kendrick Lamar,6ff9CLXYk39PKFYoYCYeog,0.626,0.537,-7.344,1,0.0367,0.502,0.0835,0.111,0.259,95.948,239973,4,13,0,,46,2010-09-14,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],2,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Ab-Souls Outro (feat. Ab-Soul),Kendrick Lamar,4VaL54I6TlzghRTzOhfr7L,0.471,0.839,-6.852,0,0.379,0.116,0.0,0.658,0.639,115.79,350001,4,9,0,,46,2011-07-02,0,90,16572007,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '0g9vAlRPK9Gt3FKCekk4TW']",5,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Barbed Wire,Kendrick Lamar,7M2cKcvCnflzp9WcxGjlbm,0.613,0.843,-8.343,1,0.186,0.0152,0.0,0.0917,0.325,102.968,265678,4,11,0,,45,2010-09-14,0,90,15840345,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '1Cgtal24kmBtCcRjM6GTno']",7,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
H.O.C,Kendrick Lamar,0bP9mtOuBLMQ7L0DP2wPwj,0.613,0.591,-8.58,1,0.391,0.105,0.0,0.191,0.371,77.124,316975,4,13,0,,44,2010-09-14,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],2,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
R.O.T.C (Interlude),Kendrick Lamar,1DCLOAT1E5NDZDupAE95ka,0.645,0.779,-7.265,0,0.316,0.324,0.0,0.65,0.368,98.405,163105,4,8,0,,43,2010-09-14,0,90,16155643,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '07d5etnpjriczFBB8pxmRe']",6,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
County Building Blues,Kendrick Lamar,6AdLUPGOVpHT4LAiWYktH0,0.499,0.778,-5.258,1,0.21,0.0523,0.0,0.0769,0.586,105.091,257706,5,9,0,,38,2015-03-10,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],0,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
The Recipe,Various Artists,05WUgKP5Sg0SiPGfDVdgGp,0.759,0.782,-6.975,0,0.0741,0.000589,0.0,0.35,0.507,131.04,352853,4,11,0,,33,2018-04-13,0,90,21088022,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '6DPYiyq5kWVQS4RGwxzPC7']",11,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Flower Child,Nitty Scott,0C79sQhgGvnJn9oYxQHW4s,0.784,0.512,-9.058,0,0.342,0.763,0.0,0.111,0.705,95.024,202447,4,5,0,,25,2012-08-28,0,90,15861843,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '1Ah5AeHBzgy2b4u6sJtkLg']",0,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
You Ain't Gotta Lie (Momma Said),Kendrick Lamar,3OsAemvL6cgBBwMBbgByLJ,0.43,0.631,-5.319,0,0.263,0.426,1.87e-05,0.205,0.703,90.609,241680,4,8,0,,21,2015-03-16,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],11,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Complexion (A Zulu Love),Kendrick Lamar,5KfFMMnRHM5wzXxtElJp5P,0.654,0.558,-7.923,0,0.312,0.587,1e-05,0.216,0.393,89.916,263360,4,9,0,,21,2015-03-16,0,90,16008306,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '6NL31G53xThQXkFs7lDpL5']",4,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
War Is My Love,Various Artists,2J1gk9hG24BcDdu53pm60T,0.705,0.679,-11.534,1,0.0862,0.387,1.51e-06,0.23,0.449,96.91,165586,4,7,0,,23,2015-11-03,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],8,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
HOC,Various Artists,2lwOZrEH6NY6DywhLgRZkN,0.502,0.576,-8.896,1,0.384,0.104,0.0,0.191,0.355,152.281,317152,4,11,0,,15,2010-10-05,0,90,15836398,1,['2YZyLoL8N0Wb9xBt1NhZWg'],2,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
You Don't Like Me,Various Artists,0PK7sFff85Qm0vkMsmJwT2,0.64,0.862,-5.125,0,0.298,0.278,0.0,0.5,0.733,150.946,208848,4,9,0,,5,2017-01-27,0,90,15836399,2,"['2YZyLoL8N0Wb9xBt1NhZWg', '1C4z0Gkwl4ZObsBNH2JZ9r']",1,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar
Fake,Lauv,4Gt2kh3QbAGU6yquOWn4aW,0.703,0.657,-5.363,1,0.0783,0.139,0.0,0.093,0.455,82.96,146375,4,8,0,,82,2020-10-13,0,88,5697752,2,"['5JZ7CnR6gTvEMKX4g70Amv', '4Uc8Dsxct0oMqx0P6i60ea']",4,5JZ7CnR6gTvEMKX4g70Amv,Lauv
i'm so tired...,Lauv,4vjpLMyL3ZO6aphdYr8XYw,0.599,0.733,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,162586,4,7,0,,81,2020-03-06,0,88,8749033,2,"['5JZ7CnR6gTvEMKX4g70Amv', '3WGpXCj9YhhfX11TToZcXP']",11,5JZ7CnR6gTvEMKX4g70Amv,Lauv
"fuck, i'm lonely (with Anne-Marie)",Lauv,09PGubKAMryhOWv1LHpCYz,0.806,0.558,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016,198973,4,7,0,,80,2020-03-06,0,88,10285249,2,"['5JZ7CnR6gTvEMKX4g70Amv', '1zNqDE7qDGCsyzJwohVaoX']",9,5JZ7CnR6gTvEMKX4g70Amv,Lauv
Tattoos Together,Lauv,1Srt81FTalOhRw7t7l8Yh8,0.862,0.4,-7.486,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963,186613,4,9,0,,78,2020-03-06,0,88,3629366,1,['5JZ7CnR6gTvEMKX4g70Amv'],4,5JZ7CnR6gTvEMKX4g70Amv,Lauv
Love Somebody,Lauv,7LEMGMfmJDd1iLsGD9eV5l,0.465,0.468,-7.799,1,0.134,0.262,0.0,0.0639,0.373,83.366,142773,4,8,0,,78,2020-07-10,0,88,3629366,1,['5JZ7CnR6gTvEMKX4g70Amv'],7,5JZ7CnR6gTvEMKX4g70Amv,Lauv
Feelings,Lauv,0s26En1JoJhVj32vizElpA,0.694,0.466,-6.758,1,0.0384,0.0934,0.0,0.098,0.246,103.018,189906,4,7,0,,76,2020-03-06,0,88,3629366,1,['5JZ7CnR6gTvEMKX4g70Amv'],9,5JZ7CnR6gTvEMKX4g70Amv,Lauv
Who (feat. BTS),Lauv,2qG81jL9UIP54uS8gYyP4k,0.632,0.345,-8.0,0,0.0349,0.551,0.0,0.104,0.0818,141.641,180413,3,7,0,,78,2020-03-06,0,98,28939149,2,"['5JZ7CnR6gTvEMKX4g70Amv', '3Nrfpe0tUJi4K4DXYWgMUX']",11,5JZ7CnR6gTvEMKX4g70Amv,Lauv
Modern Loneliness,Lauv,1eyek0KJEh2v5HQ9uQSybb,0.702,0.508,-7.105,1,0.035,0.144,0.0,0.108,0.143,82.008,252337,4,9,0,,75,2020-03-06,0,88,3629366,1,['5JZ7CnR6gTvEMKX4g70Amv'],8,5JZ7CnR6gTvEMKX4g70Amv,Lauv
Mean It,Lauv,3uc8AGNL0KbvISIrjnfRvN,0.746,0.45,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,232853,4,10,0,,77,2020-03-06,0,88,6677282,2,"['5JZ7CnR6gTvEMKX4g70Amv', '49tQo2QULno7gxHutgccqF']",7,5JZ7CnR6gTvEMKX4g70Amv,Lauv
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Trolls,1WkMMavIMc4JZ8cfMmxHkI,0.669,0.832,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237546,4,12,0,,74,2016-09-23,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],0,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Just Sing,TROLLS World Tour,0ZjmrnH5Uh4WD1L29NTcUs,0.747,0.612,-5.658,1,0.0819,0.101,0.0,0.459,0.783,106.114,221480,4,11,0,,57,2020-03-13,0,84,21297740,6,"['31TPClRtHm23RisEBtV3X7', '6xfqnpe2HnLVUaYXs2F8YS', '3BmGtnKgCSGYIUhmivXKWX', '1XkoF8ryArs86LZvFOkbyr', '3jK9MiCrA42lLAdMGUZpwa', '712ZtYak5pWK9RJjcyxdKl']",9,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Hair Up,Trolls,2986J0T5CGwJGY3aqgANtE,0.687,0.58,-8.103,1,0.0483,0.0106,7.65e-06,0.0935,0.341,150.055,178360,4,11,0,,62,2016-09-23,0,84,14168862,3,"['31TPClRtHm23RisEBtV3X7', '4yiQZ8tQPux8cPriYMWUFP', '5auLWD3XT6p3im19G2cLhP']",7,31TPClRtHm23RisEBtV3X7,Justin Timberlake
CAN'T STOP THE FEELING! - Film Version,Trolls,4sQmCQUZcnBPaVm4dEUKv7,0.658,0.82,-5.825,1,0.0674,0.00816,0.0,0.0839,0.697,112.938,237400,4,12,0,,63,2016-09-23,0,84,14484155,10,"['31TPClRtHm23RisEBtV3X7', '6xfqnpe2HnLVUaYXs2F8YS', '4yiQZ8tQPux8cPriYMWUFP', '5E17eRqSfn08FsmvNCds0P', '2GEW6nJjHKAFyqnsE3TdWx', '5auLWD3XT6p3im19G2cLhP', '0XF3yeiKSQF2zl5H05jfME', '6aIcl5XVRwk32v6hc7lDyV', '32Y2h6dku6Q2wNpZjj0bHj', '4po5m4plDQk01gLzTcCMfA']",0,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Until The End Of Time (with Beyoncé),Justin Timberlake,2wZTnl0pPFr3HBcyXfOaVJ,0.56,0.372,-6.58,0,0.0446,0.271,0.0,0.195,0.473,119.384,322093,4,12,0,,58,2006-09-13,0,89,34975778,2,"['31TPClRtHm23RisEBtV3X7', '6vWDO969PvNqNYHIOW5v0m']",11,31TPClRtHm23RisEBtV3X7,Justin Timberlake
"September - from DreamWorks Animation's ""TROLLS""",Trolls,1QvPIlDwzql2ub5MCyYa78,0.774,0.849,-2.986,1,0.0301,0.016,0.000199,0.0348,0.962,126.996,235000,4,12,0,,61,2016-09-23,0,84,12799029,3,"['31TPClRtHm23RisEBtV3X7', '6xfqnpe2HnLVUaYXs2F8YS', '4QQgXkCYTt3BlENzhyNETg']",9,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Mirrors - Radio Edit,Justin Timberlake,6ToFxXRBtl5TJFEyIoYK3f,0.578,0.6,-5.7,1,0.0455,0.144,0.0,0.426,0.646,76.999,277306,4,11,0,,65,2013-02-11,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],8,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Perfect for Me,TROLLS World Tour,2G2U56mtnq7zRLNEjv3QZK,0.277,0.191,-11.222,1,0.0345,0.567,1.2e-06,0.0811,0.248,90.267,227186,4,9,0,,54,2020-03-13,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],9,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Drink You Away,Justin Timberlake,4pEaGoTSSU7YKu4hqor9Na,0.449,0.633,-6.917,1,0.121,0.1,0.0,0.301,0.545,105.348,331133,4,13,0,,56,2013-09-27,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],2,31TPClRtHm23RisEBtV3X7,Justin Timberlake
That Girl,Justin Timberlake,4CfYxSs4Dr8KWORCmN3hom,0.728,0.354,-9.626,1,0.221,0.76,0.0,0.132,0.636,132.762,287946,4,10,0,,55,2013-03-15,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],1,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Morning Light (feat. Alicia Keys),Justin Timberlake,3KnLHwhRhJGuQM822JVSoI,0.62,0.497,-9.585,0,0.119,0.382,0.0482,0.193,0.55,155.908,243040,4,11,0,,58,2018-02-02,0,84,17978375,2,"['31TPClRtHm23RisEBtV3X7', '3DiDSECUqqY1AuBP8qtaIa']",9,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Strawberry Bubblegum,Justin Timberlake,7z0JDE4w67HXt5lEWsU2Hj,0.798,0.465,-10.412,0,0.0981,0.411,0.224,0.323,0.348,104.96,479746,4,15,0,,52,2013-03-15,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],9,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Until the End of Time,Justin Timberlake,7H26V1eqId2OhZbLdFtqlP,0.804,0.393,-6.628,0,0.0458,0.204,0.0,0.165,0.401,119.881,322626,4,13,0,,49,2006-09-13,0,84,9895539,2,"['31TPClRtHm23RisEBtV3X7', '4lQiVsl7pIB3vSOw3HhUnx']",11,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Tunnel Vision,Justin Timberlake,79MOydAvZYm8nyyzd6fiVi,0.572,0.771,-5.54,0,0.0611,0.275,0.0,0.473,0.573,141.88,406640,4,16,0,,53,2013-03-15,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],4,31TPClRtHm23RisEBtV3X7,Justin Timberlake
SoulMate,Justin Timberlake,4YLtrBhzjsI2LT6ybXQHeD,0.765,0.784,-5.215,0,0.0488,0.0222,0.00121,0.187,0.449,109.956,196231,4,8,0,,55,2018-07-03,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],7,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Don't Hold the Wall,Justin Timberlake,7I7EnQnVJH1uSJ0cSQKPuu,0.702,0.621,-8.303,1,0.0988,0.262,0.238,0.53,0.332,118.352,430626,4,13,0,,50,2013-03-15,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],1,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Let the Groove Get In,Justin Timberlake,2AobDJxjDp5TbxGdR3JGen,0.785,0.841,-5.962,0,0.064,0.204,0.00235,0.29,0.437,116.921,431613,4,16,0,,50,2013-03-15,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],4,31TPClRtHm23RisEBtV3X7,Justin Timberlake
What Goes Around...Comes Around - Radio Edit,Justin Timberlake,0R03f3Axt495bkgGhivLEe,0.717,0.7,-5.155,1,0.0624,0.153,0.000462,0.141,0.499,75.979,313133,4,11,0,,56,2006-12-19,0,84,9895411,1,['31TPClRtHm23RisEBtV3X7'],7,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Chop Me Up (feat. Timbaland & Three-6 Mafia),Justin Timberlake,0LlObwsSjhvPFKPPpSWOeh,0.835,0.612,-6.262,0,0.149,0.0571,0.0,0.0895,0.689,147.085,304133,4,14,0,,51,2006-09-12,0,84,12442911,3,"['31TPClRtHm23RisEBtV3X7', '5Y5TRrQiqgUO4S36tzjIRZ', '26s8LSolLfCIY88ysQbIuT']",8,31TPClRtHm23RisEBtV3X7,Justin Timberlake
Yea Yea (feat. A Boogie Wit da Hoodie),Derez De’Shon,6SLkoskMAOHWyVqka18azJ,0.759,0.594,-6.016,0,0.0582,0.0334,0.0,0.196,0.219,142.965,184933,4,9,0,,50,2020-08-21,0,88,5456916,2,"['1C5vXvYnmVVTKw4GVCKGzM', '31W5EY0aAly4Qieq6OFu6I']",8,1C5vXvYnmVVTKw4GVCKGzM,Derez De’Shon
Are You With Me,Easton Corbin,6z1frj1JhCZhgKzUZUNU31,0.57,0.499,-6.512,1,0.0266,0.314,0.0,0.11,0.0866,147.875,220346,4,9,0,,53,2012-01-01,0,61,709928,1,['070kGpqtESdDsLb3gdMIyx'],8,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Clockwork,Easton Corbin,2ieTFoBjqGVw8SfT4OSwVJ,0.593,0.629,-4.85,1,0.0285,0.0423,0.0,0.143,0.444,171.997,189440,4,9,0,,49,2015-06-30,0,61,709928,1,['070kGpqtESdDsLb3gdMIyx'],0,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Old Lovers Don't Make Good Friends,Easton Corbin,2XdeY0sKMogu7409M1Bc2j,0.619,0.816,-3.753,1,0.0559,0.0806,0.0,0.213,0.751,150.014,169241,4,9,0,,46,2020-11-13,0,61,709928,1,['070kGpqtESdDsLb3gdMIyx'],9,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Didn't Miss a Beat,Easton Corbin,7FZvMc85kk6mCYzmRfqWLH,0.654,0.796,-3.72,1,0.0369,0.0106,9.92e-05,0.253,0.487,120.019,186001,4,7,0,,49,2020-08-21,0,61,709928,1,['070kGpqtESdDsLb3gdMIyx'],7,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Yup,Easton Corbin,5i7ZPbMdjxDRz3aqz4ikZC,0.629,0.668,-6.212,1,0.0241,0.00972,5.5e-06,0.109,0.735,171.942,193280,4,8,0,,47,2015-06-30,0,61,709928,1,['070kGpqtESdDsLb3gdMIyx'],10,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Back to Me,Easton Corbin,75thrvA2VaeKjnDNdixHsk,0.703,0.555,-6.318,1,0.0329,0.182,0.0,0.0867,0.252,109.913,192925,4,10,0,,36,2020-11-13,0,61,709928,1,['070kGpqtESdDsLb3gdMIyx'],3,070kGpqtESdDsLb3gdMIyx,Easton Corbin
Here's to the Next One,Easton Corbin,40XSwExR6o6Isq3seSsQIO,0.771,0.733,-4.884,1,0.0539,0.248,0.0,0.094,0.767,81.995,184257,4,10,0,,32,2020-11-13,0,61,709928,1,['070kGpqtESdDsLb3gdMIyx'],7,070kGpqtESdDsLb3gdMIyx,Easton Corbin
All Thee Above (feat. Kevin Gates),Plies,2CY9aDyI5NQLSuvU2d2VzX,0.736,0.568,-5.973,1,0.135,0.00988,0.0,0.0731,0.514,145.93,212400,4,13,0,,61,2018-10-12,0,80,4946946,2,"['3jksrX4oBklxR78ft8gv3j', '1gPhS1zisyXr5dHTYZyiMe']",1,3jksrX4oBklxR78ft8gv3j,Plies
"Bust It Baby, Pt. 2 (feat. Ne-Yo)",Plies,0exb0K7vsjf5bXWLJJhAuF,0.648,0.801,-7.24,0,0.167,0.154,0.0,0.339,0.807,78.946,240760,4,10,0,,62,2008-06-10,0,82,6844872,2,"['3jksrX4oBklxR78ft8gv3j', '21E3waRsmPlU7jZsS13rcj']",5,3jksrX4oBklxR78ft8gv3j,Plies
Ran off on Da Plug Twice,Plies,0I6wh8pETh9PS7dVTzykQd,0.868,0.444,-7.122,0,0.301,0.059,0.0,0.0727,0.395,159.973,153346,4,7,0,,53,2016-01-29,0,71,1214372,1,['3jksrX4oBklxR78ft8gv3j'],7,3jksrX4oBklxR78ft8gv3j,Plies
Really from Da Hood,Plies,4EvOeYs1gjXcUqtbC9P01f,0.706,0.665,-7.009,1,0.481,0.0697,0.0,0.109,0.846,180.236,195026,4,13,0,,50,2012-12-11,0,71,1214372,1,['3jksrX4oBklxR78ft8gv3j'],1,3jksrX4oBklxR78ft8gv3j,Plies
Boss Friends (feat. DaBaby),Plies,7ricPitUfBJw5KX7gsBKkL,0.873,0.526,-8.467,0,0.229,0.0757,0.0,0.0839,0.674,104.978,167466,4,8,0,,50,2019-11-08,0,95,6128514,2,"['3jksrX4oBklxR78ft8gv3j', '4r63FhuTkUYltbVAg5TQnk']",11,3jksrX4oBklxR78ft8gv3j,Plies
On My Way,Plies,2W7qUwauxGjIJa5OrKPbgc,0.714,0.659,-6.272,0,0.0487,9.7e-05,0.0,0.16,0.295,119.967,193384,4,8,0,,50,2015-11-19,0,75,2983401,2,"['3jksrX4oBklxR78ft8gv3j', '4tMm1dU6Gn04VAZ9ClHcIZ']",11,3jksrX4oBklxR78ft8gv3j,Plies
Becky,Plies,5pZupzhQ1KAq8sFtFxS3nG,0.568,0.605,-5.944,1,0.202,0.0649,0.0,0.0404,0.848,99.764,200794,4,8,0,,46,2010-06-07,0,71,1214372,1,['3jksrX4oBklxR78ft8gv3j'],1,3jksrX4oBklxR78ft8gv3j,Plies
Strawberries & Cigarettes,Troye Sivan,3afkJSKX0EAMsJXTZnDXXJ,0.578,0.537,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,201538,4,7,0,,80,2018-03-16,0,81,5119667,1,['3WGpXCj9YhhfX11TToZcXP'],9,3WGpXCj9YhhfX11TToZcXP,Troye Sivan
Dance To This (feat. Ariana Grande),Troye Sivan,2NjO87HyT80fsgejd3PLYW,0.736,0.756,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231846,4,8,0,,72,2018-08-31,0,100,58182243,2,"['3WGpXCj9YhhfX11TToZcXP', '66CXWjxzNUsdJxJ2JdwvnR']",11,3WGpXCj9YhhfX11TToZcXP,Troye Sivan
FOOLS,Troye Sivan,0tjfognbowyFM3RHTdxjPK,0.292,0.678,-5.595,1,0.0724,0.192,0.0,0.146,0.365,87.436,220402,4,6,0,,61,2015-12-04,0,81,5119667,1,['3WGpXCj9YhhfX11TToZcXP'],10,3WGpXCj9YhhfX11TToZcXP,Troye Sivan
Wow Freestyle (feat. Kendrick Lamar),Jay Rock,0gV5B7zmJkS1aaH9APokrH,0.782,0.633,-4.644,1,0.341,0.0355,0.0,0.0615,0.749,150.055,175213,4,11,0,,68,2018-06-15,0,90,16775512,2,"['28ExwzUQsvgJooOI0X1mr3', '2YZyLoL8N0Wb9xBt1NhZWg']",8,28ExwzUQsvgJooOI0X1mr3,Jay Rock
DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,6YZdkObH88npeKrrkb8Ggf,0.724,0.904,-3.354,0,0.0966,0.0786,0.0,0.226,0.846,90.999,200813,4,8,0,,71,2016-04-18,0,85,15726609,2,"['7qG3b048QCHVRO5Pv1T5lw', '3E6xrwgnVfYCrCs0ePERDz']",8,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Bailando - English Version,Enrique Iglesias,1yM7GIEJ2QniupkEHOyp0a,0.719,0.844,-3.529,1,0.103,0.0793,0.0,0.0551,0.941,90.951,243240,4,11,0,,53,2014-05-06,0,83,14236747,4,"['7qG3b048QCHVRO5Pv1T5lw', '3Isy6kedDrgPYoTS1dazA9', '5luyt0SUvGkDMY4ILP6Qhl', '2cy1zPcrFcXAJTP0APWewL']",7,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Tonight (I'm Fuckin' You),Enrique Iglesias,3rDFqo8yv93PtTmdOYOPzX,0.666,0.877,-4.657,0,0.0446,0.0277,1.15e-05,0.142,0.272,125.989,231653,4,11,0,,55,2010-01-01,0,81,11647566,3,"['7qG3b048QCHVRO5Pv1T5lw', '3ipn9JLAPI5GUEo4y4jcoi', '4yt2wdqvcHygghx9iNUb6i']",0,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Tonight (I'm Fuckin' You),Enrique Iglesias,16JTNTeItVSx5wNtAXGTSJ,0.669,0.857,-5.175,0,0.042,0.0296,9.32e-06,0.0891,0.291,125.963,234186,4,11,0,,51,2019-10-04,0,81,11647566,3,"['7qG3b048QCHVRO5Pv1T5lw', '3ipn9JLAPI5GUEo4y4jcoi', '4yt2wdqvcHygghx9iNUb6i']",5,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
MOVE TO MIAMI,Enrique Iglesias,1BuTNbYxxFYezD1tT8AJR9,0.759,0.871,-3.978,0,0.0481,0.0325,1.03e-06,0.0721,0.895,99.977,169380,4,9,0,,60,2018-05-03,0,86,17708791,2,"['7qG3b048QCHVRO5Pv1T5lw', '0TnOYISbd1XYRBk9myaseg']",5,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
Dímelo,Enrique Iglesias,2z0z5ddJS3K7qvhp4PH0Aa,0.783,0.737,-4.432,1,0.0413,0.0608,0.0,0.0382,0.849,114.994,217933,4,8,0,,56,2007-01-01,0,81,9693020,1,['7qG3b048QCHVRO5Pv1T5lw'],8,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias
