name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name,release_year,chart_year
Nothing Like Us,Justin Bieber,30Co9eN7JHPf1i2wEyVSMJ,0.546,0.155,-14.378,1,0.0428,0.987,6.02e-05,0.18,0.512,72.331,199800,4,8,1,2013-02-16,66,2013-01-01,193,96,39185957,1,['1uNFoZAHBGtllmzznpCI3s'],0,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,2013,2013
Mean to Me,Brett Eldredge,5FVuERsYqtKKAaWe62NBnv,0.647,0.586,-6.882999999999999,1,0.0313,0.115,1.69e-06,0.121,0.165,87.994,228906,4,9,1,2014-11-22,57,2013-08-06,20,70,1197938,1,['0qSX3s5pJnAlSsgsCne8Cz'],0,0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,2013,2014
Feelin' Myself,will.i.am,26XUAwGZqQEyy8Ubhtj4kq,0.8590000000000001,0.5329999999999999,-8.59,0,0.156,0.0293,0.0,0.138,0.514,96.45299999999999,253546,4,14,1,2014-04-26,63,2013-01-01,75,89,30127284,5,"['085pc2PYOi8bGKj0PNjekA', '5YGY8feqx7naU7z4HrwZM6', '6vXTefBL93Dj5IqAWq6OTv', '137W8MRPWKqSmrBGDBFSop', '0YinUQ50QDB7ZxSCLyQ40k']",6,085pc2PYOi8bGKj0PNjekA,will.i.am,2013,2014
Close Your Eyes,Parmalee,3Bdqlr7jQLNhITAgcBGQBG,0.551,0.863,-3.5060000000000002,1,0.0322,0.0158,0.0,0.0843,0.8170000000000001,143.952,214933,4,6,1,2014-10-11,50,2013-12-10,19,65,135415,1,['4TshyQDihSYXSWqvclXl3I'],11,4TshyQDihSYXSWqvclXl3I,Parmalee,2013,2014
Love Me Again,John Newman,5VSCgNlSmTV2Yq5lB40Eaw,0.495,0.894,-4.814,0,0.0441,0.004529999999999999,0.000596,0.10300000000000001,0.213,126.03,239894,4,10,1,2013-12-07,65,2013-01-01,0,72,620044,1,['34v5MVKeQnIo0CWYMbbrPf'],2,34v5MVKeQnIo0CWYMbbrPf,John Newman,2013,2013
Live It Up,Jennifer Lopez,2FHdoPa5aWaAmjuf362KJ0,0.6920000000000001,0.728,-5.13,1,0.171,0.0131,0.0,0.32899999999999996,0.642,127.995,243786,4,11,1,2013-05-25,57,2013-01-01,234,86,16866738,2,"['2DlGxzQSjYe5N6G9nkYghR', '0TnOYISbd1XYRBk9myaseg']",6,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2013,2013
Dust,Eli Young Band,5J6IvCB3hhdBVFfKI75fjp,0.586,0.925,-3.7439999999999998,1,0.039,0.0262,0.0032700000000000003,0.138,0.495,130.958,198933,4,8,1,2014-07-26,46,2013-01-01,87,66,603334,1,['6eKWqnckwdIlSnjaYgIyxv'],0,6eKWqnckwdIlSnjaYgIyxv,Eli Young Band,2013,2014
Beautiful Pain,Eminem,7hiBhOh4s8G0xmGYBAjyuw,0.685,0.815,-4.494,0,0.45899999999999996,0.0616,0.0,0.154,0.4,165.36900000000003,265025,4,11,1,2013-11-23,64,2013-11-05,386,94,56779822,2,"['7dGJo4pcD2V6oG8kP0tJRR', '5WUlDfRSoLAfcVSX1WnrxN']",11,7dGJo4pcD2V6oG8kP0tJRR,Eminem,2013,2013
Long Live A$AP,A$AP Rocky,60Mq4EumvcSXznNugo9Op3,0.726,0.8240000000000001,-5.011,0,0.345,0.584,1.14e-06,0.113,0.382,130.118,289586,4,13,1,2013-02-02,59,2013-01-01,11,86,8117842,1,['13ubrt8QOOCPljQ2FL1Kca'],7,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,2013,2013
Cool Kids,Echosmith,13P5rwmk2EsoFRIz9UCeh9,0.7190000000000001,0.6709999999999999,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.7859999999999999,130.02700000000002,237626,4,11,1,2014-07-26,72,2013-10-04,0,65,559523,1,['1PbBg2aYjWLKRk84zJK15x'],8,1PbBg2aYjWLKRk84zJK15x,Echosmith,2013,2014
Dope,Lady Gaga,1gPCk3KUE83rPdz9QqGsX9,0.33899999999999997,0.429,-6.497000000000001,0,0.0348,0.667,0.0,0.08199999999999999,0.16,128.686,221546,4,8,1,2013-11-23,50,2013-11-11,321,91,14424198,1,['1HY2Jd0NmPuamShAr6KMms'],0,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,2013,2013
Bound 2,Kanye West,3sNVsP50132BTNlImLx70i,0.3670000000000001,0.665,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.91299999999995,229146,4,9,1,2013-12-07,72,2013-06-18,409,92,12686431,1,['5K4W6rqBFWDnAN6FQUkS6x'],1,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2013,2013
Tennis Court,Lorde,4ivBdCI1s9f6yDWFUvBtZo,0.758,0.546,-8.597000000000001,1,0.0635,0.0156,0.000194,0.237,0.40399999999999997,90.01899999999998,198907,4,8,1,2013-10-19,66,2013-01-01,14,81,6626911,1,['163tK9Wjr9P9DmM0AVK7lm'],0,163tK9Wjr9P9DmM0AVK7lm,Lorde,2013,2013
That's My Kind Of Night,Luke Bryan,5HGibWoxnkYSkl6mHmAlOE,0.6609999999999999,0.7509999999999999,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,190186,4,9,1,2013-08-31,70,2013-01-01,189,80,5820013,1,['0BvkDsjIUla7X0k6CSWh1I'],7,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,2013,2013
Old School Love (feat. Ed Sheeran),Lupe Fiasco,72FdcAg79So8xaAHs2mbrB,0.701,0.7809999999999999,-8.493,1,0.134,0.0908,1.75e-06,0.358,0.45899999999999996,86.006,273903,4,10,1,2013-12-21,52,2013-10-15,100,93,73217520,2,"['01QTIT5P1pFP3QnnFSdsJf', '6eUKZXaKkcviH0Ku9w2n3V']",5,01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,2013,2013
The Language,Drake,3IQgeOgdHIag6mu0mgKRgQ,0.831,0.6509999999999999,-8.363,1,0.4370000000000001,0.0125,0.0,0.0809,0.502,120.065,224013,4,11,1,2013-10-12,56,2013-01-01,326,100,50573380,1,['3TVXtAsR1Inumwj472S9r4'],1,3TVXtAsR1Inumwj472S9r4,Drake,2013,2013
Blurred Lines,Robin Thicke,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,-4.756,1,0.0411,0.0033399999999999997,7.93e-06,0.0759,0.843,119.993,263826,4,19,1,2013-05-04,75,2013-01-01,61,83,8452661,3,"['0ZrpamOxcZybMHGg1AYtHP', '4OBJLual30L7gRl5UkeRcT', '2RdwBSPQiwcmiDo9kixcl8']",7,0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,2013,2013
The Monster,Eminem,48RrDBpOSSl1aLVCalGl5C,0.7809999999999999,0.853,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.04899999999999,250188,4,10,1,2013-11-16,76,2013-11-05,385,94,78782529,2,"['7dGJo4pcD2V6oG8kP0tJRR', '5pKCCKE2ajJHZ9KAiaK11H']",1,7dGJo4pcD2V6oG8kP0tJRR,Eminem,2013,2013
Hello Kitty,Avril Lavigne,5eo5uGyM4q70CLU3LZphfu,0.753,0.79,-6.7829999999999995,0,0.0861,0.0018399999999999998,9.690000000000001e-05,0.648,0.588,127.991,196253,4,10,1,2014-05-10,61,2013-11-01,220,80,6404749,1,['0p4nmQO2msCgU4IF37Wi3j'],6,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2013,2014
Bugatti,Ace Hood,0uFvvXbmGIXlf5ZgtHyYpf,0.6,0.5920000000000001,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,269266,4,11,1,2013-03-02,64,2013-01-01,30,91,15068311,3,"['31HjiqargV4NAw4GZqUale', '1RyvyyTE3xzB2ZywiAwp0i', '1sBkRIssrMs1AbVkOJbc7a']",1,31HjiqargV4NAw4GZqUale,Ace Hood,2013,2013
Whiskey in My Water,Tyler Farr,5E4CJfa6yZNGSKVFSUgaBt,0.526,0.872,-5.079,1,0.0428,0.245,0.0,0.243,0.583,153.929,188146,4,9,1,2014-04-12,55,2013-09-27,20,60,552618,1,['3vHV92ecrylnUHDM4d2MtC'],7,3vHV92ecrylnUHDM4d2MtC,Tyler Farr,2013,2014
Tapout,Rich Gang,39z2CyYexbcwgD0pEeUUeu,0.762,0.5770000000000001,-5.229,1,0.175,0.0309,0.0,0.10800000000000001,0.287,142.055,284586,4,12,1,2013-05-25,54,2013-01-01,0,92,30318079,6,"['6h2J3dxLnTyURwIUBumKog', '55Aa2cqylxrFIXC767Z865', '35sCXuy5gN6Or69rZ9vqBs', '18AOdS1Qw4XXnQSiPJQr1B', '0hCNtLu0JehylgoiP8L4Gh', '7FAnawAJI7lHt4s1Ohde8w']",8,6h2J3dxLnTyURwIUBumKog,Rich Gang,2013,2013
"Let It Go - From ""Frozen""/Soundtrack Version",Various Artists,0qcr5FMsEO85NAQjrlDRKo,0.5429999999999999,0.485,-6.85,1,0.0305,0.5579999999999999,0.0,0.12,0.371,136.961,223840,4,11,1,2013-12-14,74,2013-01-01,1,76,313231,1,['73Np75Wv2tju61Eo9Zw4IR'],8,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,2013,2013
TKO,Justin Timberlake,5mIqtDBiw3rqMxsJc4UVM6,0.611,0.6779999999999999,-6.723,0,0.243,0.00701,8.43e-06,0.431,0.493,137.864,424146,4,14,1,2013-10-05,56,2013-09-27,278,84,9845793,1,['31TPClRtHm23RisEBtV3X7'],3,31TPClRtHm23RisEBtV3X7,Justin Timberlake,2013,2013
Let Her Go,Passenger,0JmiBCpWc1IAc0et7Xm7FL,0.479,0.545,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.89699999999998,252733,4,8,1,2013-08-17,76,2013-02-17,0,78,2645266,1,['0gadJ2b9A4SKsB1RFkBb66'],7,0gadJ2b9A4SKsB1RFkBb66,Passenger,2013,2013
"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko,0HFrCOmhCYXlv4NdEwRAuj,0.42200000000000004,0.6409999999999999,-4.947,0,0.32299999999999995,0.42200000000000004,0.0,0.317,0.654,187.02700000000002,260276,3,12,1,2013-04-27,58,2013-03-05,11,53,357061,1,['0T5OJgMVjKIX3b3W3ekqOl'],10,0T5OJgMVjKIX3b3W3ekqOl,Rocko,2013,2013
Wait For A Minute,Tyga,1AcJJerSHcXCnevx9oSoWe,0.593,0.34,-10.515999999999998,0,0.138,0.0895,2.65e-06,0.113,0.423,99.905,207013,4,13,1,2013-11-09,53,2013-01-01,78,96,45164533,2,"['5LHRHt1k9lMyONurDHEdrp', '1uNFoZAHBGtllmzznpCI3s']",4,5LHRHt1k9lMyONurDHEdrp,Tyga,2013,2013
Come Thru,Drake,3eN46sMTppXYMAyWi37wn1,0.5579999999999999,0.46799999999999997,-5.812,1,0.17300000000000001,0.159,0.0,0.586,0.405,81.977,236360,4,10,1,2013-10-12,60,2013-01-01,326,100,50573380,1,['3TVXtAsR1Inumwj472S9r4'],3,3TVXtAsR1Inumwj472S9r4,Drake,2013,2013
Walking On Air,Katy Perry,0RCsGhR44nFVAd5WiZZcGq,0.631,0.9079999999999999,-4.842,0,0.0391,0.00144,0.0,0.23,0.821,128.02700000000002,222448,4,10,1,2013-10-19,53,2013-10-18,336,88,16582608,1,['6jJ0s89eD6GaHleKKya26X'],6,6jJ0s89eD6GaHleKKya26X,Katy Perry,2013,2013
Made In The USA,Demi Lovato,6SjCa7LhEpPNiCxe3bLln4,0.5760000000000001,0.86,-3.9130000000000003,1,0.0394,0.000875,0.0,0.316,0.594,87.461,196093,4,9,1,2013-08-03,58,2013-01-01,101,87,18340485,1,['6S2OmqARrzebs0tKUEyXyp'],8,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,2013,2013
I Got You,Jack Johnson,12jjuxN1gxlm29cqL5M6MW,0.899,0.39899999999999997,-6.553,1,0.038,0.61,1.52e-05,0.0923,0.544,98.06700000000001,179346,4,9,1,2013-06-29,64,2013-01-01,73,82,2981152,1,['3GBPw9NK25X1Wt2OUvOwY3'],11,3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,2013,2013
How I Feel,Flo Rida,3et1SjQkOhOSUl9vzfDzlx,0.637,0.955,-1.6909999999999998,0,0.11199999999999999,0.106,0.0,0.42200000000000004,0.613,127.985,169557,4,7,1,2014-01-25,50,2013-10-28,310,82,7794614,1,['0jnsk9HBra6NMjO2oANoPY'],7,0jnsk9HBra6NMjO2oANoPY,Flo Rida,2013,2014
Best Song Ever,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,0.652,0.877,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,200106,4,8,1,2013-08-10,77,2013-11-25,108,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],1,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,2013,2013
Chloe (You're the One I Want),Emblem3,036GQb6SETOJJG8BxJTNxc,0.71,0.925,-3.3289999999999997,1,0.0359,0.039,0.0,0.127,0.93,118.024,222986,4,9,1,2013-08-10,53,2013-07-26,0,48,263321,1,['1md9aYaJ6Qt1FHypXICB5V'],0,1md9aYaJ6Qt1FHypXICB5V,Emblem3,2013,2013
Redneck Crazy,Tyler Farr,4lcXNTm9JrQpJYXqsENmFI,0.48700000000000004,0.667,-4.216,0,0.0309,0.153,0.0,0.161,0.46299999999999997,145.85399999999996,216040,4,13,1,2013-06-15,59,2013-09-27,0,60,552618,1,['3vHV92ecrylnUHDM4d2MtC'],7,3vHV92ecrylnUHDM4d2MtC,Tyler Farr,2013,2013
Miss Jackson (feat. LOLO),Panic! At The Disco,46Kcradxrva9Dny4lHU1b3,0.642,0.873,-5.8210000000000015,1,0.0551,0.00394,0.0,0.175,0.662,82.00200000000002,192053,4,9,1,2013-08-03,67,2013-10-04,65,85,10122197,2,"['20JZFwl6HVl6yg8a4H3ZqK', '0H0OkFxp022WOyKlt3HmlA']",2,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,2013,2013
Bubble Butt,Major Lazer,4REEbsJ6WV9NoGubnlhnkm,0.765,0.7709999999999999,-6.99,1,0.34700000000000003,0.0115,0.00237,0.606,0.39399999999999996,194.072,227813,4,11,1,2013-06-29,51,2013-04-16,0,90,39415670,4,"['738wLrAtLtCtFOLvQBXOXp', '0du5cEVh5yTK9QJze8zA0C', '5LHRHt1k9lMyONurDHEdrp', '2hLBMpnVLdS8kOLFyFlq58']",7,738wLrAtLtCtFOLvQBXOXp,Major Lazer,2013,2013
Waiting for Superman,Daughtry,4AU7z13HYmPMetlWbq1mys,0.555,0.682,-5.711,1,0.0269,0.0029,0.0,0.0662,0.38299999999999995,105.98700000000001,266960,4,9,1,2013-10-05,62,2013-11-15,205,70,1490786,1,['5P5FTygHyx2G57oszR3Wot'],0,5P5FTygHyx2G57oszR3Wot,Daughtry,2013,2013
Radio,Darius Rucker,0uMur9BAwuzsShojxBi6ag,0.72,0.848,-6.834,1,0.0589,0.12300000000000001,0.0,0.0728,0.965,92.999,189053,4,10,1,2013-11-02,47,2013-01-01,136,71,1721298,1,['7FY5V3XMwlNBPitEjXowHQ'],0,7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,2013,2013
Without Me,Fantasia,63lwbZioX7RZzvQ0sJNd7u,0.713,0.687,-7.518,0,0.21,0.129,0.0,0.214,0.555,75.014,270786,4,11,1,2013-07-20,44,2013-04-22,97,77,5170021,3,"['7xAcVHPiirnUqfdqo0USb1', '3AuMNF8rQAKOzjYppFNAoB', '2wIVse2owClT7go1WT98tk']",6,7xAcVHPiirnUqfdqo0USb1,Fantasia,2013,2013
Tuscan Leather,Drake,4MOy68Xuz84lkfu1NQH6Bg,0.597,0.679,-5.401,1,0.39,0.115,0.0,0.231,0.3,79.95,366400,4,15,1,2013-10-12,53,2013-01-01,326,100,50573380,1,['3TVXtAsR1Inumwj472S9r4'],6,3TVXtAsR1Inumwj472S9r4,Drake,2013,2013
Animals,Martin Garrix,1TWfkGrhF7ob0nwB2M6knb,0.675,0.868,-6.36,1,0.0392,0.00107,0.715,0.374,0.0376,128.007,304228,4,12,1,2013-10-05,67,2013-07-01,0,84,13881045,1,['60d24wfXkVzDSfLS6hyCjZ'],1,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,2013,2013
Crash My Party,Luke Bryan,6GBUsjHfZuweYf5lQEz6mP,0.526,0.816,-4.0089999999999995,1,0.0421,0.0285,0.0,0.22,0.414,144.032,234760,4,12,1,2013-04-27,61,2013-01-01,171,80,5820013,1,['0BvkDsjIUla7X0k6CSWh1I'],7,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,2013,2013
Beat This Summer,Brad Paisley,2EUHzmBZux7SSra71cGkIB,0.563,0.722,-5.252000000000002,1,0.0407,0.313,0.0,0.39299999999999996,0.8009999999999999,150.039,281453,4,13,1,2013-03-23,50,2013-04-09,493,71,1890181,1,['13YmWQJFwgZrd4bf5IjMY4'],6,13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,2013,2013
Unconditionally,Katy Perry,009ImBOrIUlWgla8U05RAC,0.4320000000000001,0.725,-4.862,1,0.0431,0.0027300000000000002,0.0,0.20800000000000002,0.353,128.90200000000002,228878,4,8,1,2013-11-09,70,2013-01-01,342,88,16582608,1,['6jJ0s89eD6GaHleKKya26X'],7,6jJ0s89eD6GaHleKKya26X,Katy Perry,2013,2013
Like a Cowboy,Randy Houser,2eQQ7YHhROyqSPiMrTOuum,0.511,0.687,-4.328,1,0.0326,0.254,2.49e-06,0.10800000000000001,0.172,139.995,262133,4,10,1,2014-12-20,54,2013-01-22,80,65,737610,1,['56x8mYvS3cyDGAi8N2FxbB'],1,56x8mYvS3cyDGAi8N2FxbB,Randy Houser,2013,2014
Who I Am - The Voice Performance,Danielle Bradbery,41IWskPv7SMaeJTyV0fVhz,0.374,0.6920000000000001,-4.545,1,0.033,0.007140000000000001,0.00159,0.0698,0.406,83.39,216413,4,8,1,2013-06-29,29,2013-01-01,3,62,205062,1,['5iqStkZi6QmG8sgQZQrfGN'],8,5iqStkZi6QmG8sgQZQrfGN,Danielle Bradbery,2013,2013
Drive,Miley Cyrus,6aVeSCobcOjIkMFARN9B7l,0.581,0.6779999999999999,-6.624,1,0.063,0.0512,0.0,0.16399999999999998,0.284,142.968,255213,4,13,1,2013-10-26,54,2013-10-04,164,89,13053699,1,['5YGY8feqx7naU7z4HrwZM6'],1,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2013,2013
We Can't Stop,Miley Cyrus,2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,4,10,1,2013-06-22,79,2013-10-04,139,89,13053699,1,['5YGY8feqx7naU7z4HrwZM6'],1,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2013,2013
"For the First Time in Forever - From ""Frozen""/Soundtrack Version",Various Artists,70b5Sq3ePOu3Gqg0hjlOtR,0.354,0.41100000000000003,-6.018,1,0.0344,0.815,1e-06,0.106,0.43,90.831,225080,4,7,1,2014-01-11,66,2013-01-01,1,76,372661,2,"['2kHxkdiKCSnHMkhIgFBZaI', '73Np75Wv2tju61Eo9Zw4IR']",0,2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,2013,2014
Feds Watching,2 Chainz,07RXBKfyCYIYRMLCvlGWXU,0.79,0.875,-6.55,1,0.091,0.0476,0.0,0.312,0.759,139.985,247013,4,10,1,2013-07-20,49,2013-01-01,52,83,9172083,2,"['17lzZA2AlOHwCwFALHttmp', '2RdwBSPQiwcmiDo9kixcl8']",7,17lzZA2AlOHwCwFALHttmp,2 Chainz,2013,2013
Easy,Sheryl Crow,2n5bpmhEqlMJ2jgvWAwD9N,0.522,0.5710000000000001,-5.567,1,0.0245,0.0256,1.14e-06,0.0757,0.608,169.99400000000003,253360,4,14,1,2013-07-20,40,2013-09-03,110,70,699658,1,['4TKTii6gnOnUXQHyuo9JaD'],9,4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,2013,2013
YOLO,The Lonely Island,6XmT1eehtQjAtuZL3gMBNT,0.611,0.871,-3.003,0,0.275,0.0284,0.0,0.157,0.66,160.032,184640,4,9,1,2013-02-16,49,2013-01-01,14,90,17523557,3,"['1f5GqyOPo0CkotzzRwviBu', '4bYPcJP5jwMhSivRcqie2n', '2YZyLoL8N0Wb9xBt1NhZWg']",7,1f5GqyOPo0CkotzzRwviBu,The Lonely Island,2013,2013
Part II (On The Run),JAY-Z,2gSh6B45bWv4gDOhawR8C2,0.6,0.636,-5.732,1,0.0939,0.27899999999999997,0.0,0.451,0.35100000000000003,86.99700000000001,333746,4,12,1,2013-07-27,48,2013-07-04,212,90,30657075,2,"['3nFkdlSjzX9mRTtwJOzDYB', '6vWDO969PvNqNYHIOW5v0m']",8,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,2013,2013
"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",Various Artists,5e3UWcbvTaF5CJWu81MqlQ,0.585,0.9109999999999999,-4.623,1,0.11900000000000001,0.0263,0.0,0.11199999999999999,0.7809999999999999,163.933,195733,4,8,1,2013-08-10,65,2013-01-01,1,64,605025,3,"['4UxLFBvSr4xMDpHe1lrLrH', '1aZENDSuD4XXPlue0RJwSj', '2k8LSCieAnywX4Ku6k3X4m']",11,4UxLFBvSr4xMDpHe1lrLrH,Ross Lynch,2013,2013
Make Me Wanna,Thomas Rhett,69DR48pXzSabFUfQfDDJDb,0.545,0.818,-6.38,1,0.0541,0.0369,0.0,0.10099999999999999,0.679,109.01899999999999,225066,3,11,1,2014-11-29,61,2013-01-01,46,80,3592977,1,['6x2LnllRG5uGarZMsD4iO8'],9,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,2013,2014
Bad (feat. Rihanna) - Remix,Wale,5yhKaacMZGRo4s6evJx9vk,0.807,0.7020000000000001,-6.593999999999999,0,0.0748,0.307,0.0,0.111,0.447,114.038,238826,4,10,1,2013-02-23,62,2013-06-25,54,92,42551399,2,"['67nwj3Y5sZQLl72VNUHEYE', '5pKCCKE2ajJHZ9KAiaK11H']",6,67nwj3Y5sZQLl72VNUHEYE,Wale,2013,2013
Buzzkill,Luke Bryan,3UJvgGaBEJcDqz61mbvqAp,0.52,0.7759999999999999,-4.787,1,0.0339,0.0293,0.0,0.106,0.502,144.99200000000005,217853,4,9,1,2013-03-23,47,2013-01-01,169,80,5820013,1,['0BvkDsjIUla7X0k6CSWh1I'],6,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,2013,2013
See You Tonight,Scotty McCreery,54RCDE1TAewECyX4WDUVm1,0.4970000000000001,0.816,-6.489,1,0.0563,0.217,0.0,0.171,0.512,169.96599999999995,226320,4,7,1,2013-04-27,56,2013-01-01,33,65,656348,1,['6ZV6lGY0prbqpTD0Md8i29'],9,6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,2013,2013
Everything I Shouldn't Be Thinking About,Thompson Square,3vYQTgxQWWM4VIDHi7qhQ5,0.68,0.9470000000000001,-3.7030000000000003,1,0.0338,0.0433,1.18e-05,0.204,0.895,115.98299999999999,178466,4,8,1,2014-02-01,43,2013-03-26,69,54,354901,1,['0Bvs8yPjrQSbmVIRqSg1Sp'],8,0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square,2013,2014
Right There,Ariana Grande,3yiopxxeHuwcpAg4e57Zjt,0.621,0.8340000000000001,-3.1660000000000004,1,0.105,0.127,0.0,0.0854,0.561,156.095,247080,4,10,1,2013-08-24,53,2013-01-01,34,99,60366048,2,"['66CXWjxzNUsdJxJ2JdwvnR', '0c173mlxpT3dSFRgMO8XPh']",7,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2013,2013
Cop Car,Keith Urban,5vCgOg9VqRaAUbnflCO6P3,0.5379999999999999,0.664,-6.318,1,0.0392,0.193,0.0,0.0918,0.366,154.033,256746,4,9,1,2014-02-15,60,2013-01-01,488,78,3939242,1,['0u2FHSq3ln94y5Q57xazwf'],1,0u2FHSq3ln94y5Q57xazwf,Keith Urban,2013,2014
This Is Gospel,Panic! At The Disco,3yZQk5PC52CCmT4ZaTIKvv,0.5720000000000001,0.912,-4.875,1,0.0707,0.00155,1.2e-06,0.102,0.606,156.07299999999995,187186,4,6,1,2013-08-31,71,2013-10-04,66,85,10094057,1,['20JZFwl6HVl6yg8a4H3ZqK'],7,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,2013,2013
Dope,Tyga,55DuTmvSGwNQR4cBgqYuYL,0.584,0.531,-6.907,1,0.375,0.0115,0.0,0.126,0.34600000000000003,94.90700000000001,223080,4,11,1,2013-02-09,49,2013-01-01,57,89,10329866,2,"['5LHRHt1k9lMyONurDHEdrp', '1sBkRIssrMs1AbVkOJbc7a']",0,5LHRHt1k9lMyONurDHEdrp,Tyga,2013,2013
The Worst,Jhené Aiko,2wBCrtJS3E3TimRZ5MElTI,0.539,0.414,-9.156,0,0.0601,0.253,1.3e-06,0.14300000000000002,0.12300000000000001,94.895,254493,4,13,1,2014-02-22,69,2013-01-01,0,84,3805187,1,['5ZS223C6JyBfXasXxrRqOk'],1,5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,2013,2014
Roller Coaster,Luke Bryan,5r00wpsojd4mBYaQFDvni7,0.602,0.79,-4.46,1,0.0355,0.026000000000000002,7.43e-05,0.162,0.27399999999999997,108.008,259079,4,9,1,2014-08-02,60,2013-01-01,250,80,5820013,1,['0BvkDsjIUla7X0k6CSWh1I'],8,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,2013,2014
"Heads Carolina, Tails California - The Voice Performance",Danielle Bradbery,4qfgfiULHmM4z07KoLvSQv,0.5379999999999999,0.742,-5.122000000000001,1,0.0415,0.0176,2.16e-06,0.0808,0.618,136.709,194666,4,10,1,2013-06-08,31,2013-01-01,1,62,205062,1,['5iqStkZi6QmG8sgQZQrfGN'],6,5iqStkZi6QmG8sgQZQrfGN,Danielle Bradbery,2013,2013
Wild for the Night (feat. Skrillex & Birdy Nam Nam),A$AP Rocky,2rzBvHM9h36Tpdj7Jdajka,0.757,0.848,-4.234,1,0.335,0.0481,0.0,0.121,0.6859999999999999,139.995,212640,4,9,1,2013-02-02,68,2013-01-01,11,86,15852437,4,"['13ubrt8QOOCPljQ2FL1Kca', '5he5w2lnU9x7JFhnwcekXX', '4e7qJTThm5uI3CplqZObfT', '5XJdV8h0NLbf3CZdfwX3lg']",2,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,2013,2013
#thatPOWER,will.i.am,01TuObJVd7owWchVRuQbQw,0.797,0.608,-6.096,0,0.0584,0.00112,7.659999999999999e-05,0.0748,0.402,127.999,279506,4,12,1,2013-04-06,68,2013-01-01,50,96,42344862,2,"['085pc2PYOi8bGKj0PNjekA', '1uNFoZAHBGtllmzznpCI3s']",6,085pc2PYOi8bGKj0PNjekA,will.i.am,2013,2013
Beat of the Music,Brett Eldredge,3un2KQUaQ2brEpd8dK93wI,0.629,0.8079999999999999,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,179293,4,7,1,2014-02-22,62,2013-08-06,0,70,1197938,1,['0qSX3s5pJnAlSsgsCne8Cz'],9,0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,2013,2014
